customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00175,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.43,298.73,No
CUST-00176,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.3,920.01,No
CUST-00177,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.27,4431.98,Yes
CUST-00178,Female,1,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.77,1723.09,Yes
CUST-00179,Female,0,No,Yes,64,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),34.37,2180.5,No
CUST-00180,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,88.49,3350.0,No
CUST-00181,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),102.24,3992.99,No
CUST-00182,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,66.27,527.97,No
CUST-00183,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,45.32,2038.66,No
CUST-00184,Male,0,Yes,Yes,59,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.6,3149.85,No
CUST-00185,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.79,337.65,No
CUST-00186,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),87.19,3400.39,Yes
CUST-00187,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.92,0.0,Yes
CUST-00188,Male,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.33,1371.42,Yes
CUST-00189,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.4,78.68,No
CUST-00190,Female,1,Yes,Yes,56,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,61.72,3443.83,No
CUST-00191,Female,0,No,No,72,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,45.63,3274.11,Yes
CUST-00192,Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.81,150.68,Yes
CUST-00193,Male,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),97.91,5001.81,No
CUST-00194,Female,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.09,1931.28,No
CUST-00195,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,77.92,3987.35,Yes
CUST-00196,Male,1,No,Yes,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,46.14,1655.15,Yes
CUST-00197,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,45.84,3300.13,No
CUST-00198,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.68,59.38,No
CUST-00199,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),98.4,999.68,No
CUST-00200,Male,1,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,41.32,726.51,Yes
CUST-00201,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.24,3271.45,No
CUST-00202,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.52,108.47,No
CUST-00203,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.21,182.2,Yes
CUST-00204,Male,1,No,No,53,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.53,1672.79,No
CUST-00205,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,80.86,2430.51,Yes
CUST-00206,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,84.66,4320.41,No
CUST-00207,Female,0,Yes,No,26,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.6,1409.23,No
CUST-00208,Male,1,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.98,565.32,Yes
CUST-00209,Female,1,Yes,Yes,43,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),49.73,2135.25,Yes
CUST-00210,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),33.85,241.76,No
CUST-00211,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),97.13,3302.08,No
CUST-00212,Female,0,Yes,No,64,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.93,2940.07,No
CUST-00213,Male,1,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,72.6,941.49,Yes
CUST-00214,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,56.2,768.7,Yes
CUST-00215,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,109.19,7531.47,No
CUST-00216,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.82,498.52,No
CUST-00217,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,107.93,2924.99,Yes
CUST-00218,Male,0,Yes,Yes,49,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,87.5,4295.3,Yes
CUST-00219,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,106.11,939.76,Yes
CUST-00220,Male,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.2,77.63,Yes
CUST-00221,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,81.2,4963.61,No
CUST-00222,Female,0,Yes,No,69,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,55.71,3825.98,No
CUST-00223,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,36.89,2640.89,No
CUST-00224,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.6,85.8,Yes
CUST-00225,Male,1,No,Yes,38,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.52,2879.23,Yes
CUST-00226,Female,0,No,No,61,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.02,3466.65,No
CUST-00227,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,69.6,4240.3,Yes
CUST-00228,Female,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,98.21,2546.59,Yes
CUST-00229,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,107.11,3750.57,Yes
CUST-00230,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.35,784.43,No
CUST-00231,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),84.07,849.89,No
CUST-00232,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),77.86,2091.09,No
CUST-00233,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),83.28,1342.55,Yes
CUST-00234,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.1,1939.08,No
CUST-00235,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),109.08,527.38,No
CUST-00236,Female,1,Yes,No,38,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),65.95,2501.76,Yes
CUST-00237,Male,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.62,3812.1,No
CUST-00238,Male,1,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.21,95.8,Yes
CUST-00239,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),72.27,2323.7,No
CUST-00240,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),88.83,6040.45,No
CUST-00241,Female,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,53.41,360.53,Yes
CUST-00242,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),74.53,730.18,Yes
CUST-00243,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),81.98,994.96,No
CUST-00244,Female,0,No,Yes,3,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,42.31,107.87,Yes
CUST-00245,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,99.76,6403.49,No
CUST-00246,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),32.22,78.48,No
CUST-00247,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,27.44,537.95,No
CUST-00248,Female,1,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,68.54,4107.85,No
CUST-00249,Male,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.73,1717.73,Yes
CUST-00250,Male,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.66,240.85,Yes
CUST-00251,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,93.71,2422.28,Yes
CUST-00252,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.06,669.44,No
CUST-00253,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,74.13,1029.61,Yes
CUST-00254,Female,0,Yes,Yes,68,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.07,4169.11,No
CUST-00255,Male,0,No,No,24,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,87.21,2096.58,No
CUST-00256,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,100.09,4393.48,Yes
CUST-00257,Male,1,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.79,974.36,Yes
CUST-00258,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),86.19,1742.36,Yes
CUST-00259,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.7,605.07,Yes
CUST-00260,Female,1,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.01,4532.62,Yes
CUST-00261,Male,0,No,No,65,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,107.74,6990.26,Yes
CUST-00262,Male,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,46.48,801.13,No
CUST-00263,Female,1,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.05,1119.8,Yes
CUST-00264,Female,1,Yes,No,36,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.65,3385.83,No
CUST-00265,Female,0,No,No,58,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),50.33,2937.51,No
CUST-00266,Male,0,Yes,Yes,24,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,35.62,856.35,No
CUST-00267,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,73.87,2220.37,Yes
CUST-00268,Female,0,No,Yes,45,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,39.58,1764.58,No
CUST-00269,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.22,873.75,Yes
CUST-00270,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,47.96,2638.02,No
CUST-00271,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,72.32,76.47,Yes
CUST-00272,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,36.51,921.65,Yes
CUST-00273,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.27,984.36,Yes
CUST-00274,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.03,234.27,No
CUST-00275,Male,0,No,Yes,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,33.76,89.64,No
CUST-00276,Male,0,No,No,25,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),57.01,1412.62,No
CUST-00277,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),64.15,976.43,No
CUST-00278,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),27.07,1474.27,No
CUST-00279,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.42,3382.86,No
CUST-00280,Male,0,No,No,57,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,31.45,1801.16,No
CUST-00281,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,88.52,5672.27,No
CUST-00282,Female,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),77.0,4401.86,Yes
CUST-00283,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.86,968.14,Yes
CUST-00284,Male,0,No,No,71,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),35.29,2500.25,No
CUST-00285,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.02,777.13,No
CUST-00286,Male,1,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.21,1139.56,No
CUST-00287,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,89.76,1063.41,No
CUST-00288,Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,101.43,7117.19,No
CUST-00289,Male,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),83.16,1814.67,Yes
CUST-00290,Female,0,Yes,No,45,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),61.71,2779.05,Yes
CUST-00291,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.44,842.64,No
CUST-00292,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.64,411.84,Yes
CUST-00293,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,35.57,836.33,No
CUST-00294,Female,0,No,No,44,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,58.94,2576.84,No
CUST-00295,Female,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.67,332.89,Yes
CUST-00296,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.4,1026.32,Yes
CUST-00297,Male,1,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.05,1282.29,No
CUST-00298,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),45.62,291.66,No
CUST-00299,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,75.1,3891.74,No
CUST-00300,Male,0,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.78,466.87,No
CUST-00301,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,78.17,1794.88,Yes
CUST-00302,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,72.93,1906.41,Yes
CUST-00303,Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),77.64,2102.1,Yes
CUST-00304,Female,0,No,Yes,51,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),34.46,1745.41,No
CUST-00305,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,105.74,6144.58,Yes
CUST-00306,Male,1,Yes,No,26,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.32,1478.8,Yes
CUST-00307,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.18,873.61,Yes
CUST-00308,Male,0,Yes,No,0,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,44.66,0.0,No
CUST-00309,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.2,1466.72,No
CUST-00310,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),92.82,6116.01,No
CUST-00311,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.94,31.04,No
CUST-00312,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,90.25,3882.59,No
CUST-00313,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.15,1393.57,Yes
CUST-00314,Male,0,No,No,15,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),51.14,752.66,No
CUST-00315,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),103.71,6221.44,No
CUST-00316,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.34,1822.69,Yes
CUST-00317,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),98.53,2174.62,Yes
